id,reference
5879,57.1925
5880,50.8962
5881,43.0798
5882,80.2297
5883,53.7439
5884,85.5095
5885,31.8862
5886,81.174
5887,49.0587
5888,70.5826
5889,33.6395
5890,20.1845
5891,38.6639
5892,13.0906
5893,35.8871
5894,11.1841
5895,68.113
5896,69.3213
5897,45.8588
5898,65.7224
5899,53.3071
5900,47.0028
5901,33.6259
5902,57.8271
5903,30.6383
5904,39.2177
5905,36.2691
5906,56.7369
5907,39.977
5908,60.1482
5909,34.9488
5910,58.0438
5911,55.9277
5912,62.0038
5913,83.243
5914,51.41
5915,80.0528
5916,34.7119
5917,26.2355
5918,82.4566
5919,71.0748
5920,16.545
5921,29.5054
5922,50.0174
5923,71.5725
5924,43.2229
5925,58.7357
5926,49.4195
5927,45.4145
5928,52.4996
5929,69.1822
5930,33.4809
5931,54.7797
5932,70.5468
5933,12.4997
5934,18.2533
5935,43.6855
5936,62.5658
5937,47.8428
5938,62.5033
5939,21.7869
5940,30.8908
5941,63.4198
5942,32.8865
5943,35.7014
5944,54.7082
5945,3.1495
5946,71.2006
5947,41.0147
5948,57.6458
5949,62.1298
5950,53.9089
5951,28.0869
5952,49.0447
5953,48.8076
5954,45.2389
5955,37.786
5956,32.493
5957,86.2658
5958,53.1912
5959,51.1004
5960,44.8463
5961,45.2713
5962,82.0857
5963,73.5121
5964,56.8051
5965,30.3696
5966,33.2146
5967,45.3913
5968,6.98295
5969,57.0723
5970,12.5014
5971,23.0502
5972,71.2259
5973,61.9272
5974,36.1596
5975,42.9726
5976,-0.155602
5977,78.8691
5978,33.933
5979,35.7273
5980,15.9833
5981,45.5627
5982,14.632
5983,81.158
5984,41.496
5985,28.2807
5986,7.56462
5987,91.4693
5988,82.0045
5989,38.7916
5990,33.4604
5991,14.2852
5992,32.7956
5993,58.159
5994,47.6801
5995,41.7314
5996,33.8986
5997,45.1751
5998,72.071
5999,22.6228
6000,83.4248
6001,75.4152
6002,28.2025
6003,53.8724
6004,63.645
6005,48.0793
6006,45.2374
6007,33.3632
6008,52.8857
6009,36.2432
6010,54.3096
6011,23.8811
6012,86.6593
6013,35.0002
6014,71.1026
6015,69.2116
6016,3.59708
6017,33.1265
6018,75.5711
6019,81.3691
6020,39.1995
6021,37.5155
6022,85.8105
6023,49.5261
6024,45.2089
6025,68.8503
6026,57.7031
6027,25.6224
6028,36.1478
6029,59.0836
6030,34.1413
6031,22.0736
6032,63.8041
6033,64.0163
6034,35.3362
6035,49.6717
6036,1.43254
6037,65.2213
6038,59.6163
6039,60.2252
6040,22.2277
6041,61.5861
6042,12.226
6043,57.3649
6044,65.5175
6045,74.0518
6046,74.5026
6047,72.6348
6048,73.4784
6049,3.49331
6050,62.1113
6051,46.2728
6052,54.5051
6053,55.9063
6054,44.8171
6055,84.2734
6056,31.8365
6057,46.0719
6058,93.6711
6059,50.3095
6060,52.0812
6061,80.7315
6062,30.1494
6063,35.2301
6064,36.1132
6065,81.3935
6066,75.1255
6067,55.8846
6068,32.5601
6069,53.6138
6070,27.9797
6071,76.6545
6072,52.5678
6073,13.6981
6074,48.3016
6075,43.1385
6076,35.0065
6077,71.1651
6078,53.0951
6079,53.5165
6080,10.8891
6081,25.0776
6082,49.8456
6083,50.8715
6084,55.6658
6085,53.4509
6086,94.0733
6087,80.5732
6088,26.4148
6089,52.4379
6090,48.5342
6091,83.2072
6092,83.7941
6093,61.5756
6094,90.2494
6095,54.2625
6096,30.9828
6097,17.3712
6098,32.2711
6099,19.9248
6100,71.3051
6101,56.0502
6102,1.77235
6103,40.6654
6104,58.9508
6105,44.2322
6106,78.0212
6107,51.6301
6108,52.6656
6109,73.4837
6110,42.8305
6111,36.3512
6112,77.3649
6113,45.0403
6114,80.3952
6115,49.6686
6116,42.7887
6117,78.5839
6118,29.1593
6119,59.772
6120,34.5034
6121,60.2376
6122,82.025
6123,65.7385
6124,54.0293
6125,54.8975
6126,49.16
6127,30.338
6128,17.2265
6129,60.9302
6130,59.3505
6131,53.5516
6132,69.7739
6133,62.6392
6134,34.1144
6135,89.6676
6136,10.0118
6137,7.33339
6138,87.5524
6139,15.5415
6140,80.463
6141,29.7052
6142,75.2965
6143,45.7193
6144,35.4575
6145,44.344
6146,27.722
6147,43.2933
6148,47.8779
6149,75.3096
6150,29.3083
6151,59.1219
6152,30.1234
6153,29.3882
6154,50.5758
6155,49.1522
6156,50.8958
6157,44.5377
6158,57.9095
6159,31.4079
6160,63.2844
6161,33.1173
6162,57.3331
6163,83.4917
6164,15.4241
6165,21.9779
6166,14.4465
6167,25.0133
6168,14.5937
6169,-1.48532
6170,23.2108
6171,58.9975
6172,54.6801
6173,26.8472
6174,50.9476
6175,33.3466
6176,33.339
6177,15.3566
6178,55.2095
6179,77.0522
6180,11.5038
6181,76.1735
6182,60.9221
6183,42.9395
6184,45.656
6185,39.4708
6186,80.016
6187,35.0242
6188,86.5377
6189,30.6653
6190,50.445
6191,46.9088
6192,57.2434
6193,67.5464
6194,50.0714
6195,27.3618
6196,87.9379
6197,11.2925
6198,48.1215
6199,25.7608
6200,9.5386
6201,31.9083
6202,33.4555
6203,17.3658
6204,38.8649
6205,35.1247
6206,39.0282
6207,5.41499
6208,-2.18893
6209,73.1111
6210,71.9537
6211,43.0244
6212,42.2455
6213,0.30109
6214,9.73663
6215,32.3199
6216,46.3611
6217,28.2667
6218,41.6398
6219,43.9926
6220,33.3611
6221,40.1611
6222,44.7625
6223,38.7971
6224,47.7155
6225,40.6647
6226,25.9039
6227,42.3307
6228,11.1708
6229,32.3047
6230,66.9776
6231,27.5909
6232,59.5791
6233,23.9258
6234,45.7777
6235,47.5436
6236,64.713
6237,27.2844
6238,84.5651
6239,27.0025
6240,65.9488
6241,38.8041
6242,92.4388
6243,17.4902
6244,30.59
6245,51.8793
6246,55.3731
6247,41.0456
6248,50.8428
6249,59.5547
6250,63.5228
6251,31.1975
6252,36.1291
6253,32.0224
6254,69.8676
6255,29.1971
6256,50.1337
6257,57.6158
6258,31.4726
6259,65.1711
6260,36.2761
6261,39.7332
6262,62.5451
6263,43.3572
6264,60.757
6265,84.892
6266,35.1285
6267,24.8456
6268,51.7136
6269,43.5396
6270,48.0608
6271,42.3744
6272,43.9048
6273,26.0258
6274,37.7855
6275,22.692
6276,34.2988
6277,24.4395
6278,28.8524
6279,56.3316
6280,50.2361
6281,41.3317
6282,61.2555
6283,53.4291
6284,53.5513
6285,47.9195
6286,39.3065
6287,45.2874
6288,79.6798
6289,50.688
6290,75.6478
6291,21.5961
6292,60.1537
6293,53.6382
6294,25.3278
6295,88.0682
6296,33.691
6297,25.7553
6298,34.9991
6299,30.171
6300,79.9264
6301,25.5835
6302,51.5277
6303,66.4174
6304,58.1782
6305,43.9407
6306,40.968
6307,80.4111
6308,42.897
6309,32.655
6310,59.7219
6311,26.5071
6312,55.056
6313,37.7933
6314,77.2868
6315,83.4279
6316,48.9646
6317,46.1557
6318,45.9425
6319,28.4994
6320,35.3145
6321,33.3848
6322,6.68713
6323,40.329
6324,48.6512
6325,44.6737
6326,50.7558
6327,47.5992
6328,42.1275
6329,54.1456
6330,70.1694
6331,73.3727
6332,86.6609
6333,67.6762
6334,23.6945
6335,55.8032
6336,41.2871
6337,46.0584
6338,81.977
6339,31.2709
6340,72.2127
6341,40.6261
6342,90.0562
6343,45.4285
6344,62.5294
6345,41.7489
6346,60.3816
6347,55.8677
6348,62.3762
6349,46.3832
6350,27.1873
6351,30.2205
6352,8.59896
6353,24.0868
6354,49.3874
6355,52.4796
6356,67.6438
6357,48.1612
6358,40.3252
6359,41.0195
6360,41.3127
6361,44.2826
6362,7.52213
6363,91.1993
6364,34.4627
6365,31.8364
6366,43.8938
6367,77.4481
6368,60.035
6369,76.7794
6370,60.6491
6371,63.0537
6372,36.9212
6373,50.224
6374,68.7379
6375,81.7117
6376,39.317
6377,32.2236
6378,66.532
6379,41.1324
6380,43.5835
6381,40.5762
6382,22.7932
6383,29.8223
6384,60.4769
6385,58.2656
6386,43.9129
6387,57.3069
6388,3.31564
6389,35.4585
6390,23.2868
6391,33.4342
6392,-2.77815
6393,91.1006
6394,56.4908
6395,64.6314
6396,83.3716
6397,32.9787
6398,33.9242
6399,37.6251
6400,70.6289
6401,79.1169
6402,47.1822
6403,68.9863
6404,74.6463
6405,39.7311
6406,52.0039
6407,14.6785
6408,60.9577
6409,86.0324
6410,43.1506
6411,71.069
6412,76.5019
6413,11.2272
6414,17.3103
6415,69.8744
6416,83.2449
6417,38.2113
6418,81.9789
6419,53.787
6420,52.8306
6421,57.6038
6422,66.7325
6423,83.4498
6424,45.5458
6425,53.7294
6426,12.9667
6427,14.2823
6428,48.4407
6429,54.452
6430,52.3317
6431,14.9452
6432,80.3029
6433,52.0852
6434,33.8312
6435,47.7438
6436,27.7315
6437,38.7311
6438,11.1332
6439,63.3866
6440,46.7577
6441,29.3984
6442,32.6083
6443,32.7268
6444,45.6177
6445,42.3024
6446,67.3942
6447,53.1575
6448,46.6609
6449,18.2396
6450,70.72
6451,35.3643
6452,75.9883
6453,86.2023
6454,38.7144
6455,48.7039
6456,41.3966
6457,45.1242
6458,72.4095
6459,41.0372
6460,55.9567
6461,44.594
6462,53.1912
6463,38.1316
6464,46.4517
6465,34.1021
6466,77.2823
6467,49.8883
6468,61.1824
6469,35.8867
6470,65.8482
6471,53.7162
6472,69.939
6473,54.8831
6474,38.468
6475,35.2602
6476,20.2667
6477,30.1582
6478,29.9724
6479,10.615
6480,33.231
6481,56.0298
6482,85.9412
6483,25.7496
6484,79.9217
6485,85.061
6486,84.0711
6487,33.4127
6488,81.6197
6489,42.0221
6490,58.9209
6491,41.2112
6492,57.3098
6493,49.3816
6494,16.9488
6495,72.7528
6496,71.2476
6497,13.1088
6498,60.3734
6499,85.9569
6500,81.5828
6501,35.3192
6502,77.7895
6503,80.0027
6504,81.1405
6505,13.104
6506,69.9387
6507,80.4304
6508,51.321
6509,41.0366
6510,36.765
6511,18.5665
6512,37.1253
6513,36.2801
6514,46.4433
6515,27.0168
6516,54.5486
6517,19.3538
6518,82.5092
6519,45.7219
6520,57.1045
6521,40.0828
6522,18.0115
6523,42.5253
6524,72.1704
6525,51.1697
6526,80.8591
6527,27.4451
6528,77.1387
6529,45.242
6530,48.3623
6531,21.2245
6532,41.7693
6533,54.4871
6534,39.3633
6535,79.2053
6536,14.5751
6537,82.4711
6538,43.183
6539,71.5516
6540,81.7571
6541,50.2399
6542,54.6153
6543,57.8562
6544,54.3869
6545,67.9802
6546,67.9572
6547,55.0585
6548,0.234776
6549,38.8397
6550,71.7184
6551,39.7177
6552,74.6209
6553,67.1185
6554,62.1657
6555,45.1334
6556,35.9301
6557,42.8662
6558,60.936
6559,34.3704
6560,38.3808
6561,32.895
6562,33.9229
6563,18.3953
6564,24.7751
6565,50.6554
6566,69.6631
6567,44.9873
6568,58.5702
6569,34.2121
6570,62.3784
6571,53.0302
6572,26.8199
6573,55.9046
6574,49.1832
6575,24.7558
6576,10.5548
6577,28.1051
6578,36.015
6579,81.8889
6580,69.9957
6581,34.9286
6582,62.1642
6583,41.9748
6584,39.8149
6585,60.0177
6586,30.5497
6587,48.0761
6588,76.5276
6589,46.5551
6590,53.7539
6591,56.6821
6592,60.8523
6593,14.5511
6594,51.1852
6595,47.6149
6596,44.1079
6597,15.1557
6598,52.9711
6599,70.7499
6600,28.1292
6601,20.9355
6602,71.4649
6603,8.24949
6604,69.1849
6605,3.05235
6606,54.7365
6607,31.0811
6608,48.7739
6609,77.9272
6610,39.5193
6611,4.69861
6612,82.0868
6613,81.6618
6614,22.3739
6615,91.209
6616,-0.831754
6617,11.8923
6618,49.1452
6619,63.7011
6620,46.374
6621,55.556
6622,84.4757
6623,29.1803
6624,80.2453
6625,86.2839
6626,24.1648
6627,51.1062
6628,68.2894
6629,34.9224
6630,53.6676
6631,53.842
6632,48.5583
6633,38.2592
6634,48.6558
6635,18.4279
6636,45.0771
6637,32.7431
6638,41.3531
6639,33.921
6640,55.0831
6641,76.5029
6642,59.5129
6643,42.5737
6644,46.9394
6645,47.9295
6646,75.9845
6647,61.085
6648,75.177
6649,69.6172
6650,60.4185
6651,48.955
6652,19.7524
6653,45.689
6654,42.7114
6655,58.0745
6656,29.1525
6657,85.4516
6658,27.9965
6659,40.5744
6660,74.6127
6661,49.2115
6662,72.9295
6663,35.5489
6664,72.4292
6665,59.3986
6666,45.8718
6667,16.9571
6668,16.6577
6669,64.8126
6670,31.1965
6671,49.5308
6672,39.8127
6673,66.7985
6674,33.0056
6675,60.1096
6676,31.3456
6677,37.2901
6678,30.4073
6679,53.6522
6680,24.6779
6681,82.1838
6682,14.2313
6683,26.0326
6684,61.0192
6685,29.258
6686,48.3454
6687,38.439
6688,66.92
6689,6.45572
6690,73.4838
6691,47.9298
6692,56.7972
6693,44.079
6694,40.3077
6695,52.4769
6696,16.7186
6697,48.3012
6698,34.7653
6699,54.105
6700,33.089
6701,27.0662
6702,36.3868
6703,53.4495
6704,49.4999
6705,34.1578
6706,19.5925
6707,34.8103
6708,30.0958
6709,44.2126
6710,7.54783
6711,-0.9718
6712,47.2968
6713,25.573
6714,47.9849
6715,14.6112
6716,43.4251
6717,29.1833
6718,60.4597
6719,59.1565
6720,72.1021
6721,34.6097
6722,2.80083
6723,26.4625
6724,6.55011
6725,5.37592
6726,34.6849
6727,58.2683
6728,42.0904
6729,41.9339
6730,25.3024
6731,31.2327
6732,76.0357
6733,33.8573
6734,30.7785
6735,35.8297
6736,40.9264
6737,42.3923
6738,56.2046
6739,26.8812
6740,66.9907
6741,28.4956
6742,10.2584
6743,50.5811
6744,68.0927
6745,50.3685
6746,26.4513
6747,55.8199
6748,62.6967
6749,83.159
6750,46.6476
6751,41.8223
6752,43.5111
6753,70.9795
6754,65.3006
6755,80.9128
6756,28.8685
6757,51.7095
6758,18.5753
6759,58.6139
6760,47.1001
6761,41.2777
6762,48.6825
6763,34.1252
6764,38.7064
6765,89.2653
6766,82.6639
6767,49.3878
6768,62.0215
6769,26.4502
6770,39.2802
6771,78.7916
6772,17.9899
6773,48.8688
6774,30.4141
6775,41.9937
6776,70.8777
6777,45.8109
6778,56.2959
6779,40.8269
6780,67.4099
6781,14.6217
6782,82.8444
6783,11.5554
6784,47.0704
6785,34.009
6786,52.8599
6787,74.4357
6788,24.0368
6789,35.5885
6790,15.4258
6791,44.4066
6792,59.1613
6793,68.1339
6794,36.856
6795,43.4855
6796,28.6764
6797,41.8688
6798,51.972
6799,27.9213
6800,49.6134
6801,28.2169
6802,65.6045
6803,45.4106
6804,22.1817
6805,67.9772
6806,12.5195
6807,49.3158
6808,47.2923
6809,43.127
6810,42.8646
6811,64.3604
6812,44.7123
6813,80.2334
6814,70.3489
6815,20.4566
6816,45.5122
6817,11.1483
6818,34.9227
6819,17.0061
6820,67.7555
6821,34.9093
6822,86.043
6823,31.7228
6824,76.5521
6825,25.7078
6826,57.8836
6827,43.3617
6828,41.8452
6829,61.9513
6830,58.9275
6831,43.4049
6832,23.0693
6833,41.6771
6834,12.4197
6835,26.1377
6836,79.1616
6837,73.9722
6838,69.1225
6839,-1.2442
6840,65.6759
6841,80.0024
6842,46.8341
6843,78.8742
6844,32.531
6845,35.5603
6846,53.8055
6847,84.3864
6848,66.344
6849,50.4064
6850,37.451
6851,36.6218
6852,35.49
6853,78.2708
6854,87.4216
6855,50.9975
6856,61.6609
6857,42.116
6858,24.6366
6859,41.1868
6860,44.3411
6861,20.9554
6862,26.712
6863,59.0764
6864,20.9682
6865,70.3782
6866,79.5823
6867,6.91449
6868,38.5191
6869,45.6931
6870,44.5869
6871,23.0261
6872,34.3864
6873,85.4607
6874,24.382
6875,25.086
6876,36.2482
6877,70.6043
6878,43.1887
6879,62.6495
6880,17.0543
6881,38.0269
6882,41.4366
6883,26.1793
6884,40.1404
6885,71.2467
6886,68.5438
6887,63.5619
6888,56.1525
6889,46.7377
6890,33.8891
6891,65.1827
6892,77.085
6893,64.1949
6894,36.5704
6895,55.9231
6896,36.8235
6897,64.2471
6898,83.1801
6899,33.9721
6900,44.6536
6901,36.3292
6902,73.6807
6903,68.7301
6904,58.7173
6905,58.6987
6906,56.4347
6907,73.104
6908,59.3269
6909,45.8998
6910,80.1497
6911,61.9823
6912,56.1055
6913,39.3329
6914,79.4695
6915,83.6899
6916,80.2451
6917,30.9296
6918,36.4105
6919,56.6968
6920,45.2586
6921,53.9461
6922,12.3247
6923,35.3706
6924,35.1702
6925,37.8686
6926,54.8198
6927,35.4276
6928,74.7089
6929,7.72763
6930,51.4802
6931,51.7738
6932,32.7212
6933,34.0779
6934,48.9878
6935,19.7837
6936,77.2016
6937,68.7074
6938,22.1316
6939,92.3519
6940,75.4827
6941,36.0744
6942,44.7697
6943,38.5238
6944,55.898
6945,52.018
6946,39.3473
6947,35.8015
6948,61.7024
6949,39.5022
6950,48.2791
6951,17.2903
6952,56.6802
6953,45.4158
6954,55.7231
6955,9.67154
6956,16.6947
6957,56.3119
6958,81.4292
6959,12.3829
6960,61.0505
6961,66.3331
6962,53.8509
6963,26.9037
6964,34.412
6965,21.8403
6966,14.2386
6967,29.82
6968,56.6213
6969,43.5372
6970,36.8239
6971,87.4358
6972,50.2273
6973,40.9266
6974,78.2331
6975,69.4331
6976,13.5312
6977,51.1268
6978,49.5875
6979,51.2228
6980,32.8892
6981,68.5697
6982,39.7544
6983,52.2361
6984,38.4858
6985,47.1689
6986,47.6812
6987,24.4093
6988,46.7385
6989,59.2862
6990,14.0164
6991,32.095
6992,30.5405
6993,62.756
6994,39.3455
6995,70.0899
6996,80.1024
6997,62.7023
6998,52.1925
6999,22.4677
7000,25.4678
7001,48.2013
7002,41.9654
7003,56.809
7004,80.0675
7005,13.1595
7006,49.9674
7007,32.0982
7008,20.0851
7009,32.6276
7010,30.207
7011,41.4032
7012,33.6358
7013,56.0877
7014,56.0673
7015,42.561
7016,35.219
7017,74.0117
7018,50.1015
7019,14.2831
7020,75.0956
7021,40.6363
7022,12.7624
7023,17.9636
7024,27.2107
7025,54.21
7026,59.4124
7027,81.2769
7028,61.8278
7029,50.4581
7030,79.3001
7031,62.053
7032,44.4606
7033,35.1582
7034,44.6601
7035,34.5912
7036,53.2053
7037,42.3256
7038,39.6002
7039,20.6699
7040,35.0855
7041,48.2619
7042,53.6379
7043,57.5438
7044,49.6758
7045,78.4596
7046,34.8104
7047,22.8405
7048,10.0903
7049,36.4903
7050,79.7896
7051,36.2506
7052,51.0433
7053,66.8569
7054,77.7462
7055,34.6759
7056,48.7928
7057,75.7918
7058,32.583
7059,11.3242
7060,81.2806
7061,43.3909
7062,44.7331
7063,85.466
7064,38.119
7065,54.2097
7066,83.1524
7067,78.8099
7068,46.2955
7069,35.8625
7070,3.26822
7071,80.6166
7072,68.4938
7073,72.4416
7074,34.1837
7075,22.7769
7076,34.8727
7077,81.2106
7078,51.1057
7079,29.4062
7080,47.5592
7081,71.6355
7082,54.307
7083,61.3253
7084,38.8253
7085,28.8238
7086,60.6305
7087,31.4125
7088,44.7215
7089,24.6522
7090,58.5287
7091,52.5004
7092,20.8375
7093,55.6557
7094,78.6281
7095,22.6269
7096,85.3601
7097,71.7302
7098,67.4778
7099,3.71853
7100,40.8088
7101,50.2291
7102,7.15512
7103,41.9448
7104,50.3192
7105,58.7296
7106,33.7815
7107,50.462
7108,29.6768
7109,54.1968
7110,34.828
7111,58.3407
7112,62.3882
7113,22.6337
7114,48.2267
7115,70.753
7116,82.5409
7117,52.65
7118,32.2023
7119,41.355
7120,79.1898
7121,35.4439
7122,42.6416
7123,54.8317
7124,64.902
7125,15.0675
7126,33.0533
7127,20.8653
7128,30.9286
7129,67.6869
7130,51.7752
7131,84.3381
7132,16.0087
7133,49.9547
7134,31.5914
7135,27.6577
7136,42.8152
7137,31.0549
7138,29.8317
7139,45.3219
7140,57.6019
7141,47.9169
7142,36.6322
7143,16.4492
7144,59.05
7145,42.9782
7146,66.7565
7147,73.7163
7148,27.5229
7149,49.6934
7150,77.196
7151,76.7338
7152,61.7638
7153,47.8028
7154,55.2553
7155,46.9964
7156,2.58957
7157,43.0606
7158,50.5398
7159,49.3872
7160,11.0435
7161,32.5226
7162,42.3868
7163,71.843
7164,49.5185
7165,53.6091
7166,75.8086
7167,52.5294
7168,37.6443
7169,42.5956
7170,11.2535
7171,61.1896
7172,66.6577
7173,28.6511
7174,63.7328
7175,60.4213
7176,63.358
7177,37.3045
7178,49.3813
7179,33.657
7180,70.42
7181,59.1696
7182,29.7875
7183,61.9739
7184,36.3126
7185,26.9052
7186,14.6735
7187,46.1353
7188,34.7084
7189,36.133
7190,13.1667
7191,55.1745
7192,13.1792
7193,69.1167
7194,-0.940502
7195,69.3634
7196,32.9937
7197,22.5376
7198,39.6264
7199,83.2386
7200,66.8088
7201,61.3856
7202,26.8089
7203,13.4056
7204,39.9749
7205,54.241
7206,35.6297
7207,21.6605
7208,19.2901
7209,38.8807
7210,75.1297
7211,20.195
7212,7.92451
7213,34.9327
7214,55.2397
7215,52.0198
7216,63.8411
7217,13.4753
7218,20.181
7219,33.9343
7220,59.9327
7221,32.2155
7222,47.9118
7223,38.3451
7224,84.6951
7225,76.567
7226,10.2811
7227,50.6266
7228,39.2532
7229,32.3273
7230,74.3055
7231,77.7018
7232,73.8666
7233,40.0675
7234,-2.20104
7235,74.4754
7236,47.779
7237,76.5973
7238,27.3136
7239,59.4141
7240,60.7793
7241,55.538
7242,26.0693
7243,30.3895
7244,35.3266
7245,51.8132
7246,-3.98149
7247,17.7924
7248,12.5939
7249,65.3267
7250,54.0685
7251,32.2125
7252,60.0307
7253,75.3075
7254,47.9074
7255,51.4591
7256,38.6359
7257,34.5913
7258,87.5851
7259,73.2905
7260,59.8817
7261,85.3562
7262,40.4489
7263,35.6661
7264,14.6621
7265,60.939
7266,29.9972
7267,38.7767
7268,61.3551
7269,79.3684
7270,36.7924
7271,62.4885
7272,60.3484
7273,20.2625
7274,41.5277
7275,68.3226
7276,39.7736
7277,24.8916
7278,38.9706
7279,50.4913
7280,69.4749
7281,55.2526
7282,81.072
7283,46.3459
7284,83.2677
7285,39.5607
7286,31.6664
7287,0.16118
7288,44.5032
7289,83.4856
7290,81.5671
7291,48.6174
7292,56.5779
7293,27.7502
7294,37.9981
7295,51.3871
7296,55.8513
7297,24.6696
7298,60.6903
7299,37.9701
7300,83.1095
7301,52.0277
7302,94.1058
7303,41.999
7304,12.1727
7305,49.2882
7306,56.0893
7307,26.8331
7308,39.8373
7309,57.2897
7310,72.4868
7311,38.1909
7312,20.5706
7313,27.2175
7314,48.0793
7315,87.1248
7316,47.765
7317,34.19
7318,54.0651
7319,85.2301
7320,20.987
7321,56.5427
7322,38.8269
7323,69.0336
7324,12.5861
7325,61.5737
7326,30.7377
7327,18.6712
7328,47.9983
7329,47.6185
7330,30.8348
7331,80.1444
7332,54.452
7333,28.6587
7334,68.0816
7335,31.0021
7336,22.2412
7337,72.7462
7338,30.3232
7339,55.144
7340,35.6199
7341,28.8504
7342,56.5945
7343,40.4165
7344,37.5146
7345,33.1943
7346,86.1271
7347,66.1398
7348,15.1346
7349,41.9273
7350,41.4425
7351,17.8306
7352,59.4146
7353,49.2433
7354,40.9287
7355,85.5855
7356,75.8089
7357,73.4003
7358,55.0677
7359,3.51569
7360,69.7984
7361,53.0711
7362,57.6887
7363,58.197
7364,69.9094
7365,51.6216
7366,44.9103
7367,46.5788
7368,35.1482
7369,21.5141
7370,60.1706
7371,33.3831
7372,31.3858
7373,71.7406
7374,60.3112
7375,69.797
7376,73.5111
7377,18.2272
7378,30.2386
7379,32.5951
7380,52.4335
7381,7.47474
7382,61.5925
7383,6.84055
7384,87.9752
7385,31.0219
7386,58.4026
7387,45.0689
7388,66.0674
7389,36.5122
7390,53.4871
7391,44.3535
7392,40.5724
7393,48.7842
7394,45.8264
7395,50.4413
7396,9.60908
7397,58.9835
7398,20.6032
7399,56.2469
7400,50.5057
7401,47.7781
7402,84.1468
7403,34.1171
7404,43.2548
7405,45.5382
7406,82.8868
7407,30.8841
7408,17.7575
7409,79.3214
7410,58.7833
7411,45.4761
7412,53.0524
7413,47.8889
7414,56.2504
7415,73.8253
7416,70.1056
7417,51.4864
7418,51.0908
7419,38.3953
7420,11.075
7421,26.2282
7422,68.3552
7423,28.8591
7424,15.4614
7425,65.1805
7426,61.322
7427,68.9394
7428,50.1334
7429,36.7539
7430,32.5629
7431,28.2942
7432,46.78
7433,54.6465
7434,27.5386
7435,67.6066
7436,36.1138
7437,86.1009
7438,27.3318
7439,56.9414
7440,56.401
7441,36.4449
7442,60.5894
7443,58.251
7444,71.6647
7445,37.8507
7446,82.6497
7447,27.3283
7448,46.3466
7449,34.8453
7450,53.0803
7451,24.378
7452,7.36894
7453,75.8191
7454,43.5917
7455,29.9895
7456,75.8993
7457,41.6441
7458,73.1745
7459,31.2751
7460,56.4432
7461,44.9712
7462,37.4237
7463,55.5067
7464,34.22
7465,13.9161
7466,38.8749
7467,53.0208
7468,12.8173
7469,30.7202
7470,40.0442
7471,36.5723
7472,85.3855
7473,68.3027
7474,79.2796
7475,10.1441
7476,49.1641
7477,42.8644
7478,42.5284
7479,42.8112
7480,21.5174
7481,23.1943
7482,80.6884
7483,11.8878
7484,45.2505
7485,51.9512
7486,29.8342
7487,11.7767
7488,31.046
7489,62.365
7490,45.4301
7491,63.5117
7492,43.5764
7493,-2.30693
7494,83.6665
7495,60.4204
7496,67.0763
7497,43.7936
7498,11.2154
7499,42.2598
7500,87.0927
7501,65.6909
7502,77.8491
7503,34.3956
7504,72.4585
7505,17.4406
7506,52.7396
7507,46.0422
7508,70.7715
7509,58.2272
7510,76.1129
7511,49.1291
7512,62.0371
7513,46.4726
7514,78.3888
7515,40.7459
7516,62.9013
7517,33.8746
7518,0.933106
7519,50.3365
7520,17.8758
7521,38.4333
7522,45.2526
7523,35.3466
7524,35.2391
7525,50.1288
7526,41.1522
7527,27.0283
7528,15.6274
7529,54.2703
7530,40.8712
7531,26.2683
7532,31.8636
7533,41.7483
7534,11.1076
7535,61.7418
7536,39.1931
7537,66.1562
7538,24.9629
7539,87.5501
7540,49.1928
7541,66.9699
7542,45.7514
7543,31.9204
7544,33.3352
7545,26.808
7546,86.9997
7547,25.5082
7548,79.8869
7549,64.1879
7550,77.7978
7551,29.359
7552,18.2124
7553,33.859
7554,47.274
7555,3.16665
7556,20.6524
7557,83.6684
7558,58.9654
7559,58.7799
7560,46.5414
7561,26.9415
7562,50.8804
7563,11.9249
7564,81.5396
7565,43.7902
7566,42.2516
7567,42.3258
7568,83.029
7569,38.4952
7570,34.5807
7571,41.1109
7572,53.5427
7573,54.006
7574,58.9482
7575,11.9426
7576,46.2504
7577,49.3258
7578,41.1933
7579,68.464
7580,46.6627
7581,70.3467
7582,72.6777
7583,38.3275
7584,45.3185
7585,72.9476
7586,83.1678
7587,42.8787
7588,46.9822
7589,50.7392
7590,52.6331
7591,21.5526
7592,55.4635
7593,72.5629
7594,14.6096
7595,38.093
7596,48.3251
7597,68.5596
7598,20.91
7599,32.0607
7600,33.2352
7601,58.4439
7602,36.0049
7603,35.492
7604,79.6562
7605,39.8365
7606,77.06
7607,51.0205
7608,31.4203
7609,43.1517
7610,49.679
7611,27.4485
7612,25.5871
7613,18.196
7614,35.0234
7615,41.2648
7616,68.7658
7617,37.6049
7618,35.2162
7619,14.9041
7620,38.3803
7621,39.696
7622,55.9953
7623,24.0953
7624,34.3299
7625,45.0855
7626,15.2446
7627,63.1704
7628,46.1034
7629,15.9251
7630,41.7688
7631,33.5762
7632,86.5433
7633,37.8623
7634,10.2004
7635,68.8755
7636,42.2935
7637,38.9316
7638,87.6686
7639,64.0201
7640,64.7971
7641,71.5007
7642,39.204
7643,29.3101
7644,15.5125
7645,34.0116
7646,35.4341
